precision_curve,recall_curve
0.23788334335538183,1.0
0.23791195573731055,1.0
0.23794057500300733,1.0
0.23796920115495668,1.0
0.23799783419564433,1.0
0.23802647412755715,1.0
0.2380551209531833,1.0
0.23808377467501204,1.0
0.2381124352955339,1.0
0.23814110281724055,1.0
0.23816977724262492,1.0
0.23819845857418112,1.0
0.23822714681440443,1.0
0.2382558419657914,1.0
0.23828454403083965,1.0
0.2383132530120482,1.0
0.23834196891191708,1.0
0.2383706917329477,1.0
0.2383994214776425,1.0
0.2384281581485053,1.0
0.238456901748041,1.0
0.23848565227875573,1.0
0.23851440974315688,1.0
0.238543174143753,1.0
0.2385719454830539,1.0
0.23860072376357055,1.0
0.23862950898781518,1.0
0.23865830115830117,1.0
0.23868710027754314,1.0
0.23871590634805695,1.0
0.2387447193723597,1.0
0.23877353935296958,1.0
0.23880236629240614,1.0
0.23883120019319004,1.0
0.23886004105784325,1.0
0.2388888888888889,1.0
0.2389177436888513,1.0
0.2389466054602561,1.0
0.23897547420563006,1.0
0.23900434992750122,1.0
0.2390332326283988,1.0
0.23906212231085328,1.0
0.23909101897739635,1.0
0.23911992263056092,1.0
0.23914883327288114,1.0
0.2391777509068924,1.0
0.23920667553513122,1.0
0.23923560716013545,1.0
0.23926454578444417,1.0
0.23929349141059764,1.0
0.23932244404113734,1.0
0.239351403678606,1.0
0.23938037032554763,1.0
0.2394093439845074,1.0
0.23943832465803172,1.0
0.23946731234866828,1.0
0.239496307058966,1.0
0.23952530879147493,1.0
0.2395543175487465,1.0
0.23958333333333334,1.0
0.23961235614778922,1.0
0.23964138599466925,1.0
0.23967042287652976,1.0
0.23969946679592827,1.0
0.2397285177554236,1.0
0.23975757575757575,1.0
0.23978664080494605,1.0
0.23981571290009698,1.0
0.23984479204559234,1.0
0.23987387824399709,1.0
0.2399029714978775,1.0
0.23993207180980106,1.0
0.23996117918233653,1.0
0.23999029361805388,1.0
0.24001941511952432,1.0
0.24004854368932038,1.0
0.24007767933001578,1.0
0.2401068220441855,1.0
0.24013597183440574,1.0
0.24016512870325402,1.0
0.24019429265330905,1.0
0.24022346368715083,1.0
0.2402526418073606,1.0
0.2402818270165209,1.0
0.2403110193172154,1.0
0.24034021871202915,1.0
0.24036942520354843,1.0
0.24039863879436071,1.0
0.2404278594870548,1.0
0.24045708728422077,1.0
0.24048632218844984,1.0
0.24051556420233464,1.0
0.24054481332846891,1.0
0.24057406956944782,1.0
0.24060333292786765,1.0
0.24063260340632603,1.0
0.24066188100742184,1.0
0.24069116573375518,1.0
0.24072045758792746,1.0
0.24074975657254138,1.0
0.24077906269020086,1.0
0.24080837594351107,1.0
0.24083769633507854,1.0
0.24086702386751097,1.0
0.24089635854341737,1.0
0.24092570036540803,1.0
0.24095504933609452,1.0
0.24098440545808966,1.0
0.24101376873400757,1.0
0.24104313916646355,1.0
0.24107251675807434,1.0
0.24110190151145783,1.0
0.2411312934292332,1.0
0.24116069251402097,1.0
0.24119009876844288,1.0
0.24121951219512194,1.0
0.24124893279668252,1.0
0.2412783605757502,1.0
0.24130779553495182,1.0
0.24133723767691556,1.0
0.24136668700427089,1.0
0.24139614351964853,1.0
0.24142560722568046,1.0
0.241455078125,1.0
0.24148455622024173,1.0
0.24151404151404152,1.0
0.24154353400903653,1.0
0.24157303370786518,1.0
0.24160254061316722,1.0
0.24163205472758367,1.0
0.24166157605375688,1.0
0.2416911045943304,1.0
0.24172064035194915,1.0
0.24175018332925935,1.0
0.24177973352890844,1.0
0.24180929095354523,1.0
0.24183885560581977,1.0
0.24186842748838347,1.0
0.24189800660388897,1.0
0.24192759295499022,1.0
0.2419571865443425,1.0
0.24198678737460239,1.0
0.24201639544842776,1.0
0.24204601076847773,1.0
0.2420756333374128,1.0
0.24210526315789474,1.0
0.2421349002325866,1.0
0.2421645445641528,1.0
0.24219419615525897,1.0
0.24222385500857213,1.0
0.24225352112676057,1.0
0.2422831945124939,1.0
0.24231287516844296,1.0
0.24234256309728008,1.0
0.24237225830167872,1.0
0.24240196078431372,1.0
0.24243167054786124,1.0
0.24246138759499877,1.0
0.24249111192840506,1.0
0.24252084355076017,1.0
0.24255058246474556,1.0
0.2425803286730439,1.0
0.24261008217833926,1.0
0.24263984298331698,1.0
0.24266961109066373,1.0
0.2426993865030675,1.0
0.24272916922321758,1.0
0.2427589592538046,1.0
0.24278875659752056,1.0
0.24281856125705867,1.0
0.24284837323511357,1.0
0.24287819253438114,1.0
0.24290801915755864,1.0
0.24293785310734464,1.0
0.242967694386439,1.0
0.242997542997543,1.0
0.24302739894335915,1.0
0.2430572622265913,1.0
0.2430871328499447,1.0
0.24311701081612586,1.0
0.24314689612784265,1.0
0.24317678878780427,1.0
0.24320668879872126,1.0
0.24323659616330545,1.0
0.24326651088427007,1.0
0.24329643296432965,1.0
0.24332636240620004,1.0
0.24335629921259844,1.0
0.24338624338624337,1.0
0.24341619492985478,1.0
0.24344615384615384,1.0
0.24347612013786313,1.0
0.24350609380770652,1.0
0.24353607485840925,1.0
0.24356606329269795,1.0
0.24359605911330048,1.0
0.24362606232294617,1.0
0.2436560729243656,1.0
0.24368609092029075,1.0
0.2437161163134549,1.0
0.24374614910659273,1.0
0.24377618930244022,1.0
0.24380623690373474,1.0
0.243836291913215,1.0
0.243866354333621,1.0
0.2438964241676942,1.0
0.24392650141817734,1.0
0.2439565860878145,1.0
0.24398667817935119,1.0
0.24401677769553418,1.0
0.24404688463911167,1.0
0.24407699901283317,1.0
0.24410712081944957,1.0
0.24413725006171316,1.0
0.24416738674237748,1.0
0.24419753086419754,1.0
0.24422768242992962,1.0
0.24425784144233145,1.0
0.24428800790416202,1.0
0.24431818181818182,1.0
0.24434836318715256,1.0
0.2443785520138374,1.0
0.24440874830100087,1.0
0.2444389520514088,1.0
0.24446916326782844,1.0
0.24449938195302842,1.0
0.24452960810977872,1.0
0.24455984174085063,1.0
0.24459008284901695,1.0
0.2446203314370517,1.0
0.24465058750773036,1.0
0.24468085106382978,1.0
0.24471112210812818,1.0
0.2447414006434051,1.0
0.24477168667244154,1.0
0.2448019801980198,1.0
0.24483228122292364,1.0
0.2448625897499381,1.0
0.2448929057818497,1.0
0.24492322932144625,1.0
0.24495356037151703,1.0
0.24498389893485262,1.0
0.245014245014245,1.0
0.24504459861248762,1.0
0.24507495973237517,1.0
0.24510532837670385,1.0
0.24513570454827116,1.0
0.24516608824987604,1.0
0.24519647948431883,1.0
0.2452268782544012,1.0
0.24525728456292623,1.0
0.2452876984126984,1.0
0.24531811980652363,1.0
0.24534854874720913,1.0
0.24537898523756357,1.0
0.24540942928039702,1.0
0.24543988087852092,1.0
0.24547034003474807,1.0
0.24550080675189276,1.0
0.2455312810327706,1.0
0.24556176288019863,1.0
0.24559225229699527,1.0
0.24562274928598038,1.0
0.24565325384997516,1.0
0.24568376599180225,1.0
0.24571428571428572,1.0
0.24574481302025097,1.0
0.24577534791252484,1.0
0.24580589039393563,1.0
0.24583644046731296,1.0
0.24586699813548787,1.0
0.2458975634012929,1.0
0.24592813626756185,1.0
0.24595871673713007,1.0
0.24598930481283424,1.0
0.24601990049751243,1.0
0.24605050379400423,1.0
0.24608111470515054,1.0
0.2461117332337937,1.0
0.2461423593827775,1.0
0.24617299315494712,1.0
0.24620363455314911,1.0
0.24623428358023156,1.0
0.24626494023904383,1.0
0.24629560453243682,1.0
0.24632627646326277,1.0
0.24635695603437538,1.0
0.2463876432486298,1.0
0.24641833810888253,1.0
0.24644904061799153,1.0
0.2464797507788162,1.0
0.24651046859421735,1.0
0.2465411940670572,1.0
0.24657192720019946,1.0
0.24660266799650915,1.0
0.24663341645885287,1.0
0.2466641725900985,1.0
0.2466949363931155,1.0
0.2467257078707746,1.0
0.2467564870259481,1.0
0.24678727386150967,1.0
0.2468180683803344,1.0
0.2468488705852989,1.0
0.24687968047928108,1.0
0.2469104980651604,1.0
0.24694132334581773,1.0
0.24697215632413536,1.0
0.247002997002997,1.0
0.2470338453852879,1.0
0.2470647014738946,1.0
0.24709556527170518,1.0
0.2471264367816092,1.0
0.24715731600649757,1.0
0.2471882029492627,1.0
0.2472190976127984,1.0
0.24725,1.0
0.2472809101137642,1.0
0.24731182795698925,1.0
0.2473427535325747,1.0
0.2473736868434217,1.0
0.24740462789243278,1.0
0.24743557668251187,1.0
0.2474665332165645,1.0
0.2474974974974975,1.0
0.24752846952821925,1.0
0.24755944931163956,1.0
0.24759043685066967,1.0
0.24762143214822233,1.0
0.24765243520721172,1.0
0.24768344603055348,1.0
0.24771446462116467,1.0
0.24774549098196394,1.0
0.24777652511587123,1.0
0.24780756702580806,1.0
0.2478386167146974,1.0
0.24786967418546366,1.0
0.24790073944103272,1.0
0.2479318124843319,1.0
0.24796289331829008,1.0
0.24799398194583752,1.0
0.24802507836990595,1.0
0.24805618259342865,1.0
0.2480872946193403,1.0
0.24811841445057703,1.0
0.24814954209007653,1.0
0.2481806775407779,1.0
0.2482118208056218,1.0
0.2482429718875502,1.0
0.24827413078950672,1.0
0.24830529751443636,1.0
0.2483364720652856,1.0
0.2483676544450025,1.0
0.24839884465653647,1.0
0.24843004270283847,1.0
0.24846124858686094,1.0
0.24849246231155778,1.0
0.2485236838798844,1.0
0.24855491329479767,1.0
0.248586150559256,1.0
0.2486173956762192,1.0
0.24864864864864866,1.0
0.24867990947950716,1.0
0.24871117817175908,1.0
0.24874245472837023,1.0
0.24877373915230788,1.0
0.24880503144654087,1.0
0.2488363316140395,1.0
0.24886763965777553,1.0
0.24889895558072228,1.0
0.24893027938585452,1.0
0.24896161107614853,1.0
0.24899295065458207,1.0
0.24902429812413446,1.0
0.24905565348778644,1.0
0.24908701674852035,1.0
0.2491183879093199,1.0
0.24914976697317043,1.0
0.2491811539430587,1.0
0.24921254882197305,1.0
0.24924395161290322,1.0
0.2492753623188406,1.0
0.24930678094277792,1.0
0.24933820748770957,1.0
0.24936964195663136,1.0
0.24940108435254066,1.0
0.24943253467843632,1.0
0.2494639929373187,1.0
0.2494954591321897,1.0
0.24952693326605274,1.0
0.2495584153419127,1.0
0.24958990536277603,1.0
0.24962140333165067,1.0
0.24965290925154612,1.0
0.24968442312547337,1.0
0.2497159449564449,1.0
0.24974747474747475,1.0
0.2497790125015785,1.0
0.24981055822177317,1.0
0.24984211191107744,1.0
0.24987367357251136,1.0
0.24990524320909666,1.0
0.24993682082385646,1.0
0.2499684064198155,1.0
0.25,1.0
0.25003160156743776,1.0
0.250063211125158,1.0
0.2500948286761917,1.0
0.25012645422357105,1.0
0.2501580877703301,1.0
0.2501897293195042,1.0
0.2502213788741303,1.0
0.25025303643724695,1.0
0.25028470201189423,1.0
0.25031637560111364,1.0
0.25034805720794834,1.0
0.25037974683544306,1.0
0.2504114444866439,1.0
0.2504431501645986,1.0
0.25047486387235657,1.0
0.25050658561296857,1.0
0.250538315389487,1.0
0.2505700532049658,1.0
0.2506017990624604,1.0
0.2506335529650279,1.0
0.2506653149157268,1.0
0.2506970849176172,1.0
0.25072886297376096,1.0
0.2507606490872211,1.0
0.2507924432610625,1.0
0.25082424549835153,1.0
0.250856055802156,1.0
0.2508878741755454,1.0
0.25091970062159075,1.0
0.2509515351433646,1.0
0.25098337774394114,1.0
0.25101522842639595,1.0
0.2510470871938063,1.0
0.25107895404925107,1.0
0.2511108289958106,1.0
0.2511427120365668,1.0
0.25117460317460316,1.0
0.25120650241300485,1.0
0.2512384097548584,1.0
0.25127032520325204,1.0
0.25130224876127555,1.0
0.2513341804320203,1.0
0.25136612021857924,1.0
0.25139806812404675,1.0
0.251430024151519,1.0
0.25146198830409355,1.0
0.25149396058486967,1.0
0.25152594099694814,1.0
0.25155792954343126,1.0
0.25158992622742304,1.0
0.251621931052029,1.0
0.25165394402035624,1.0
0.25168596513551345,1.0
0.2517179944006108,1.0
0.2517500318187603,1.0
0.25178207739307534,1.0
0.2518141311266709,1.0
0.2518461930226636,1.0
0.25187826308417166,1.0
0.25191034131431483,1.0
0.2519424277162145,1.0
0.2519745222929936,1.0
0.25200662504777677,1.0
0.2520387359836901,1.0
0.25207085510386135,1.0
0.2521029824114198,1.0
0.2521351179094965,1.0
0.2521672616012239,1.0
0.25219941348973607,1.0
0.25223157357816883,1.0
0.2522637418696595,1.0
0.25229591836734694,1.0
0.25232810307437176,1.0
0.252360295993876,1.0
0.25239249712900347,1.0
0.25242470648289944,1.0
0.2524569240587109,1.0
0.2524891498595864,1.0
0.2525213838886761,1.0
0.2525536261491318,1.0
0.25258587664410675,1.0
0.2526181353767561,1.0
0.2526504023502363,1.0
0.2526826775677057,1.0
0.252714961032324,1.0
0.25274725274725274,1.0
0.25277955271565494,1.0
0.2528118609406953,1.0
0.25284417742554005,1.0
0.2528765021733572,1.0
0.2529088351873162,1.0
0.2529411764705882,1.0
0.2529735260263461,1.0
0.2530058838577641,1.0
0.25303824996801844,1.0
0.2530706243602866,1.0
0.2531030070377479,1.0
0.2531353980035833,1.0
0.2531677972609753,1.0
0.25320020481310807,1.0
0.2532326206631673,1.0
0.2532650448143406,1.0
0.2532974772698169,1.0
0.25332991803278687,1.0
0.25336236710644294,1.0
0.253394824493979,1.0
0.25342729019859067,1.0
0.25345976422347516,1.0
0.25349224657183134,1.0
0.25352473724685975,1.0
0.2535572362517626,1.0
0.25358974358974357,1.0
0.2536222592640082,1.0
0.25365478327776353,1.0
0.2536873156342183,1.0
0.25371985633658284,1.0
0.25375240538806926,1.0
0.2537849627918912,1.0
0.25381752855126394,1.0
0.2538501026694045,1.0
0.2538826851495315,1.0
0.2539152759948652,1.0
0.25394787520862755,1.0
0.2539804827940421,1.0
0.25401309875433414,1.0
0.25404572309273055,1.0
0.25407835581245986,1.0
0.2541109969167523,1.0
0.2541436464088398,1.0
0.2541763042919558,1.0
0.25420897056933556,1.0
0.25424164524421594,1.0
0.25427432831983543,1.0
0.2543070197994343,1.0
0.25433971968625435,1.0
0.2543724279835391,1.0
0.25440514469453374,1.0
0.25443786982248523,1.0
0.254470603370642,1.0
0.2545033453422543,1.0
0.25453609574057395,1.0
0.2545688545688546,1.0
0.2546016218303514,1.0
0.25463439752832134,1.0
0.2546671816660229,1.0
0.2546999742467165,1.0
0.2547327752736639,1.0
0.2547655847501288,1.0
0.25479840267937653,1.0
0.25483122906467404,1.0
0.25486406390929006,1.0
0.25489690721649483,1.0
0.2549297589895605,1.0
0.2549626192317608,1.0
0.254995487946371,1.0
0.2550283651366684,1.0
0.25506125080593167,1.0
0.2550941449574413,1.0
0.2551270475944796,1.0
0.25515995872033026,1.0
0.2551928783382789,1.0
0.2552258064516129,1.0
0.2552587430636211,1.0
0.25529168817759423,1.0
0.25532464179682457,1.0
0.25535760392460627,1.0
0.255390574564235,1.0
0.25542355371900827,1.0
0.25545654139222523,1.0
0.2554895375871868,1.0
0.25552254230719545,1.0
0.25555555555555554,1.0
0.25558857733557305,1.0
0.2556216076505557,1.0
0.25565464650381287,1.0
0.25568769389865564,1.0
0.2557207498383969,1.0
0.2557538143263512,1.0
0.2557868873658347,1.0
0.25581996896016557,1.0
0.2558530591126633,1.0
0.2558861578266494,1.0
0.255919265105447,1.0
0.25595238095238093,1.0
0.2559855053707778,1.0
0.2560186383639658,1.0
0.25605177993527506,1.0
0.2560849300880373,1.0
0.2561180888255859,1.0
0.25615125615125617,1.0
0.2561844320683849,1.0
0.2562176165803109,1.0
0.2562508096903744,1.0
0.2562840114019176,1.0
0.2563172217182843,1.0
0.2563504406428201,1.0
0.2563836681788723,1.0
0.25641690432979,1.0
0.2564501490989239,1.0
0.25648340248962653,1.0
0.25651666450525223,1.0
0.2565499351491569,1.0
0.2565832144246984,1.0
0.25661650233523614,1.0
0.2566497988841313,1.0
0.2566831040747469,1.0
0.25671641791044775,1.0
0.2567497403946002,1.0
0.2567830715305725,1.0
0.2568164113217346,1.0
0.25684975977145824,1.0
0.2568831168831169,1.0
0.2569164826600857,1.0
0.25694985710574175,1.0
0.2569832402234637,1.0
0.257016632016632,1.0
0.25705003248862895,1.0
0.2570834416428386,1.0
0.25711685948264656,1.0
0.25715028601144047,1.0
0.2571837212326095,1.0
0.25721716514954485,1.0
0.25725061776563923,1.0
0.2572840790842872,1.0
0.25731754910888516,1.0
0.25735102784283115,1.0
0.25738451528952505,1.0
0.25741801145236853,1.0
0.25745151633476504,1.0
0.25748502994011974,1.0
0.2575185522718396,1.0
0.25755208333333335,1.0
0.2575856231280115,1.0
0.2576191716592863,1.0
0.25765272893057184,1.0
0.257686294945284,1.0
0.2577198697068404,1.0
0.2577534532186604,1.0
0.25778704548416526,1.0
0.2578206465067779,1.0
0.2578542562899231,1.0
0.25788787483702735,1.0
0.2579215021515191,1.0
0.25795513823682836,1.0
0.2579887830963871,1.0
0.258022436733629,1.0
0.25805609915198957,1.0
0.25808977035490605,1.0
0.2581234503458176,1.0
0.25815713912816496,1.0
0.25819083670539095,1.0
0.25822454308093995,1.0
0.25825825825825827,1.0
0.2582919822407939,1.0
0.25832571503199686,1.0
0.25835945663531873,1.0
0.2583932070542129,1.0
0.25842696629213485,1.0
0.25846073435254147,1.0
0.2584945112388918,1.0
0.25852829695464646,1.0
0.258562091503268,1.0
0.25859589488822066,1.0
0.25862970711297073,1.0
0.258663528180986,1.0
0.25869735809573635,1.0
0.2587311968606933,1.0
0.2587650444793302,1.0
0.2587989009551223,1.0
0.2588327662915467,1.0
0.2588666404920822,1.0
0.25890052356020943,1.0
0.25893441549941093,1.0
0.25896831631317097,1.0
0.2590022260049758,1.0
0.25903614457831325,1.0
0.2590700720366732,1.0
0.2591040083835473,1.0
0.2591379536224289,1.0
0.2591719077568134,1.0
0.25920587079019786,1.0
0.25923984272608125,1.0
0.25927382356796436,1.0
0.25930781331934977,1.0
0.25934181198374195,1.0
0.2593758195646473,1.0
0.2594098360655738,1.0
0.25944386149003146,1.0
0.2594778958415322,1.0
0.2595119391235896,1.0
0.2595459913397192,1.0
0.2595800524934383,1.0
0.25961412258826616,1.0
0.2596482016277238,1.0
0.2596822896153341,1.0
0.25971638655462187,1.0
0.2597504924491136,1.0
0.2597846073023378,1.0
0.2598187311178248,1.0
0.25985286389910667,1.0
0.2598870056497175,1.0
0.2599211563731932,1.0
0.2599553160730714,1.0
0.2599894847528917,1.0
0.2600236624161956,1.0
0.2600578490665264,1.0
0.2600920447074293,1.0
0.2601262493424513,1.0
0.2601604629751414,1.0
0.26019468560905024,1.0
0.26022891724773056,1.0
0.26026315789473686,1.0
0.26029740755362546,1.0
0.26033166622795473,1.0
0.2603659339212847,1.0
0.26040021063717744,1.0
0.26043449637919686,1.0
0.2604687911509086,1.0
0.2605030949558804,1.0
0.26053740779768175,1.0
0.26057172967988407,1.0
0.2606060606060606,1.0
0.26064040057978655,1.0
0.2606747496046389,1.0
0.26070910768419664,1.0
0.2607434748220406,1.0
0.26077785102175344,1.0
0.26081223628691985,1.0
0.26084663062112623,1.0
0.260881034027961,1.0
0.2609154465110144,1.0
0.26094986807387865,1.0
0.2609842987201478,1.0
0.2610187384534178,1.0
0.26105318727728655,1.0
0.26108764519535377,1.0
0.2611221122112211,1.0
0.2611565883284922,1.0
0.2611910735507725,1.0
0.2612255678816693,1.0
0.26126007132479195,1.0
0.26129458388375165,1.0
0.26132910556216143,1.0
0.26136363636363635,1.0
0.2613981762917933,1.0
0.26143272535025114,1.0
0.26146728354263055,1.0
0.26150185087255423,1.0
0.2615364273436467,1.0
0.2615710129595345,1.0
0.26160560772384606,1.0
0.2616402116402116,1.0
0.26167482471226355,1.0
0.2617094469436359,1.0
0.2617440783379648,1.0
0.2617787188988883,1.0
0.26181336863004634,1.0
0.26184802753508074,1.0
0.2618826956176354,1.0
0.2619173728813559,1.0
0.2619520593298901,1.0
0.2619867549668874,1.0
0.26202145979599945,1.0
0.2620561738208797,1.0
0.2620908970451835,1.0
0.26212562947256823,1.0
0.26216037110669316,1.0
0.2621951219512195,1.0
0.2622298820098104,1.0
0.262264651286131,1.0
0.2622994297838483,1.0
0.2623342175066313,1.0
0.262369014458151,1.0
0.2624038206420801,1.0
0.26243863606209367,1.0
0.2624734607218684,1.0
0.26250829462508296,1.0
0.2625431377754181,1.0
0.2625779901765565,1.0
0.2626128518321827,1.0
0.26264772274598325,1.0
0.26268260292164675,1.0
0.26271749236286357,1.0
0.26275239107332626,1.0
0.2627872990567291,1.0
0.26282221631676855,1.0
0.26285714285714284,1.0
0.26289207868155234,1.0
0.2629270237936993,1.0
0.26296197819728795,1.0
0.26299694189602446,1.0
0.26303191489361705,1.0
0.2630668971937758,1.0
0.26310188880021285,1.0
0.2631368897166423,1.0
0.2631718999467802,1.0
0.26320691949434466,1.0
0.26324194836305564,1.0
0.2632769865566352,1.0
0.26331203407880727,1.0
0.26334709093329783,1.0
0.2633821571238349,1.0
0.26341723265414835,1.0
0.26345231752797016,1.0
0.26348741174903423,1.0
0.26352251532107646,1.0
0.2635576282478348,1.0
0.26359275053304904,1.0
0.2636278821804611,1.0
0.26366302319381496,1.0
0.26369817357685643,1.0
0.2637333333333333,1.0
0.2637685024669956,1.0
0.26380368098159507,1.0
0.2638388688808857,1.0
0.26387406616862324,1.0
0.2639092728485657,1.0
